"","Bee","AverageOvaryWidth","AverageWingLength","Infl","Degree","Close","Eigen","Between","QR","Queen","boutDegree","boutBetween","boutClose","boutEigen","bodyDegree","bodyBetween","bodyClose","bodyEigen","AverageBoutLength","Presence","AntPresence","mean_vel","move_perc","N90.Day4","MRSD.Day4","Initiation.Freq","clust","ovary_idx","Trial","QR_Queen_Condition","ID"
"250","20230213_1745_AlmdudlerGspritzt_C0_ArUcoTag#57",NA,NA,0,2717.188553035,56.43709026025,0.13749663585,0.024539115725,0,0,404.1841358,0.0203443878,6.908763406975,0.148995641625,1951.47743999,0.017408163325,43.39744970475,0.120264403175,6.6934065856,0.76617794335,0.72313576645,6.4302027489,0.624435239425,66,839.5839276,0.485225024925,0.044964266525,NA,"20230213","Queenless","20230213 Queenless"
"251","20230213_1745_AlmdudlerGspritzt_C0_ArUcoTag#59",NA,NA,0,2727.9530494975,58.13152139075,0.154202765925,0.031234693925,0,0,376.78224900875,0.02385289115,7.050429114425,0.156141989675,2213.4368287925,0.0502244898,47.274844397,0.1595756631,7.283939060175,0.845035543925,0.8018346266,5.99154284605,0.66822913965,56,723.7299825,0.562259570725,0.049737113875,NA,"20230213","Queenless","20230213 Queenless"
"252","20230213_1745_AlmdudlerGspritzt_C0_ArUcoTag#6",NA,NA,0,2154.42517482,55.24176795425,0.12822801825,0.023052721075,0,0,301.64689184525,0.01264328235,6.6741397658,0.13292601455,1750.975575875,0.03256292515,46.51391133125,0.134909825725,7.06341883255,0.89284001375,0.8512996781,3.9409724513,0.5685886723,61,1037.766718,0.45863988425,0.04600811795,NA,"20230213","Queenless","20230213 Queenless"
"253","20230213_1745_AlmdudlerGspritzt_C0_ArUcoTag#60",0.216,2.422,0,2766.9466369875,61.9030232945,0.16161621505,0.03961649665,0,0,378.98230847775,0.0227431972,7.23415090785,0.163411649875,1924.78647988,0.018619898025,47.8750244935,0.147240452925,7.26217586205,0.85598404075,0.8176668727,5.369362599625,0.64552144235,33,1476.440336,0.444507263475,0.052721254975,0.0891824938067713,"20230213","Queenless","20230213 Queenless"
"254","20230213_1745_AlmdudlerGspritzt_C0_ArUcoTag#61",NA,NA,0,2823.9211312475,52.81572020525,0.1085184372,0.026707482975,0,0,387.35906841575,0.0103554422,5.893595017825,0.105748254025,2437.69152604,0.032518707475,40.73787443435,0.11823296755,7.335293234325,0.577814735875,0.532138377675,7.636300917775,0.47186502825,74,1133.903226,0.5619537161,0.037454415025,NA,"20230213","Queenless","20230213 Queenless"
"255","20230213_1745_AlmdudlerGspritzt_C0_ArUcoTag#7",0.946,2.947,1,4234.5791340225,69.14533291375,0.2302326903,0.184022959175,0,0,479.29922235625,0.1058830783,7.76533060835,0.178079829775,2528.2455481,0.111851190425,47.676973159,0.160932049425,8.822777122225,0.812893059675,0.747262190375,5.056308726475,0.5971374612,9,260.6247583,0.355504002275,0.05599040845,0.321004411265694,"20230213","Queenless","20230213 Queenless"
"256","20230213_1745_AlmdudlerGspritzt_C0_ArUcoTag#8",0.7515,2.722,0,2220.35780549,48.19322481275,0.095910165125,0.011490646275,0,0,326.14500493325,0.005516156525,5.76916523865,0.104747759925,1793.8277184075,0.0110450681,39.21366853975,0.094756543475,6.862672081125,0.699544877225,0.669271871175,5.5742225264,0.49280666225,51,867.3470195,0.586572592225,0.038276243125,0.27608376193975,"20230213","Queenless","20230213 Queenless"
"257","20230213_1745_AlmdudlerGspritzt_C0_ArUcoTag#9",0.17475,1.9085,0,2671.4440326125,41.901094490725,0.057856416325,0.00251955785,0,0,476.273372525,0.001217687075,5.098143701525,0.06981178825,2140.82522549,0.0020416667,28.767981717875,0.051915652225,5.673270541575,0.349661153575,0.282857773975,12.81877169835,0.36961322415,42,1672.508127,0.74002590875,0.0261716294,0.0915640555410008,"20230213","Queenless","20230213 Queenless"
"258","20230213_1745_AlmdudlerGspritzt_C1_ArUcoTag#1",0.34,2.678,0,1572.2162244625,48.81275642725,0.106904133075,0.021987526525,1,0,234.4112619655,0.014623711625,5.795919165825,0.13121431685,1135.41284397,0.0219347047,36.26895915525,0.104646928525,6.7137099747,0.9260380215,0.907467463725,3.52063639295,0.569118162875,50,753.9751249,0.34025552145,0.032850053925,0.126960418222554,"20230213","Queenright","20230213 Queenright"
"259","20230213_1745_AlmdudlerGspritzt_C1_ArUcoTag#10",NA,NA,0,2078.5867402,49.38481934975,0.111754384825,0.016963951425,1,0,297.5063111775,0.00945737915,5.70221034605,0.128502908975,1757.4999613475,0.039584238025,38.8536817615,0.12738903145,7.069890880925,0.78109336515,0.7483451905,5.26665164365,0.580974300475,22,383.8081266,0.42686538175,0.034195442675,NA,"20230213","Queenright","20230213 Queenright"
"260","20230213_1745_AlmdudlerGspritzt_C1_ArUcoTag#11",NA,NA,0,2362.839265715,55.421592801,0.129502847975,0.03020727135,1,0,324.28717414,0.016413939225,6.12787918865,0.14330799775,1910.407312185,0.0469532494,41.309917003,0.145066450025,7.3757372288,0.77604054855,0.7388948867,5.4792407153,0.5559754128,66,1031.770359,0.408181104,0.036497909225,NA,"20230213","Queenright","20230213 Queenright"
"261","20230213_1745_AlmdudlerGspritzt_C1_ArUcoTag#12",NA,NA,0,2702.4960051675,51.00942315775,0.1176777934,0.018813224825,1,0,396.38403420525,0.01292312475,5.8549536064,0.13773007355,1964.41708073,0.0217809198,36.075883825,0.112242661425,6.960714440325,0.63568107525,0.59331186965,8.927152535175,0.5854737359,33,826.3329941,0.631478431625,0.034442513475,NA,"20230213","Queenright","20230213 Queenright"
"262","20230213_1745_AlmdudlerGspritzt_C1_ArUcoTag#13",0.8335,3.189,0,1939.5696545725,51.01494992625,0.108709703225,0.022182137175,1,0,273.78874045675,0.008568799175,5.4889822806,0.11812977745,1072.438732905,0.007641301175,30.60197591225,0.0730228007,7.26135766945,0.758442925275,0.7243943716,5.213512446275,0.511449712475,103,1027.825536,0.4871259512,0.0324867731,0.261367199749138,"20230213","Queenright","20230213 Queenright"
"263","20230213_1745_AlmdudlerGspritzt_C1_ArUcoTag#15",0.611,2.643,0,2586.61099192308,60.0502503951282,0.161052430820513,0.0534290093076923,1,0,346.483607892308,0.0352131122307692,6.69327215664103,0.167630379025641,1752.07991409487,0.049234832974359,41.5889570879487,0.148468283153846,7.5378043954359,0.855340227307692,0.826504427974359,4.98062891894872,0.629752336307692,91,1325.640949,0.450572299076923,0.0419840426666667,0.231176693151722,"20230213","Queenright","20230213 Queenright"
"264","20230213_1745_AlmdudlerGspritzt_C1_ArUcoTag#17",NA,NA,0,2360.653325585,50.88339800625,0.109322469,0.017927250725,1,0,350.19219799375,0.01190924735,5.82255106375,0.133101565525,1678.8038948225,0.0146398719,35.184313535975,0.10561830135,6.7511525416,0.708198965975,0.670047263975,7.880277212575,0.636337034275,111,893.9964253,0.583279131375,0.033308178775,NA,"20230213","Queenright","20230213 Queenright"
"265","20230213_1745_AlmdudlerGspritzt_C1_ArUcoTag#18",NA,NA,0,2349.4163961775,53.972151162,0.129346149725,0.027313145375,1,0,321.75999625975,0.0160887113,6.014355229075,0.1407743777,1769.2548972625,0.029740193975,37.85339814325,0.12747270715,7.474503844425,0.80366333615,0.765740354125,5.67641205095,0.532379796375,45,1561.170782,0.444368477675,0.036111731675,NA,"20230213","Queenright","20230213 Queenright"
"266","20230213_1745_AlmdudlerGspritzt_C1_ArUcoTag#19",NA,NA,0,1953.4507217125,50.6872889705,0.1170393111,0.022744199525,1,0,293.99903345,0.023255375275,6.14683041165,0.14873666265,1554.081344925,0.032872430825,38.7649641145,0.135877339225,6.6749095145,0.869903499875,0.841542747825,5.43185084415,0.582930188125,64,968.7705561,0.5039012222,0.035445431425,NA,"20230213","Queenright","20230213 Queenright"
"267","20230213_1745_AlmdudlerGspritzt_C1_ArUcoTag#20",0.2535,2.299,0,2172.6498682025,54.419608456275,0.1397347271,0.02807795985,1,0,294.1819354995,0.01609378015,6.117300573325,0.1424577556,1625.618844915,0.04009240665,40.364673574125,0.138227134325,7.520564229,0.85206335595,0.81856601095,5.1049123547,0.61042519025,40,764.5856145,0.425519142358974,0.035366161925,0.110265332753371,"20230213","Queenright","20230213 Queenright"
"268","20230213_1745_AlmdudlerGspritzt_C1_ArUcoTag#21",NA,NA,0,2049.894021562,51.602885405325,0.1186061814,0.019262465625,1,0,303.6473088892,0.016879176275,6.18451733795,0.147911177275,1630.96292159625,0.02018698435,36.581786560125,0.12556038555,6.81249339125,0.87135935985,0.8376012611,4.682056051675,0.638541542125,81,1284.291703,0.483145784325,0.036344125175,NA,"20230213","Queenright","20230213 Queenright"
"269","20230213_1745_AlmdudlerGspritzt_C1_ArUcoTag#22",0.26525,2.938,0,1475.8764339785,49.663682408275,0.1038399169,0.01267413875,1,0,207.0149332155,0.0076985182,5.580383881525,0.1158514997,857.6811660945,0.007684722825,32.38725861215,0.085419980375,7.04632640935,0.96394629275,0.953441853875,3.300940175475,0.555276945575,48,701.4130264,0.3096791572,0.0317184239,0.090282505105514,"20230213","Queenright","20230213 Queenright"
"270","20230213_1745_AlmdudlerGspritzt_C1_ArUcoTag#23",NA,NA,0,2320.8935268625,51.54068705725,0.121759373,0.03481600085,1,0,286.690014115,0.00909977025,5.43751980545,0.10864469205,1765.66248556,0.02620856855,36.53665757175,0.1121842033,8.5875317608,0.71998180795,0.683086228325,5.371355263,0.496251960775,102,1002.70762,0.397583442025,0.033843991425,NA,"20230213","Queenright","20230213 Queenright"
"271","20230213_1745_AlmdudlerGspritzt_C1_ArUcoTag#24",1.041,4.216,0,4130.88867671795,70.9084102738462,0.274962312076923,0.200093430692308,1,1,353.534507330769,0.0505230233076923,6.84227719189744,0.16603800251282,1904.05801182051,0.0810548578461538,42.9834903282051,0.166050089897436,11.9328025068974,0.861124970589744,0.817450954589744,3.7511954068718,0.618063783666667,38,686.2383347,0.247450709641026,0.0495132725128205,0.246916508538899,"20230213","Queen","20230213 Queen"
"272","20230213_1745_AlmdudlerGspritzt_C1_ArUcoTag#25",NA,NA,0,1992.269759935,51.9555300625,0.12082644255,0.021143911975,1,0,290.84000959475,0.01187907045,5.8834460449,0.134815790775,1689.6893401775,0.02848187145,39.108883683,0.153168500375,7.155983001475,0.812906281575,0.784543781975,5.398715408525,0.578425014175,85,1320.191844,0.462598697025,0.033704195025,NA,"20230213","Queenright","20230213 Queenright"
"273","20230213_1745_AlmdudlerGspritzt_C1_ArUcoTag#3",0.26225,2.8365,0,2225.06631006,53.99392187225,0.1360559971,0.0318719046,1,0,301.45864526775,0.019842620225,6.058989622,0.142425454775,1341.70290867,0.015027500325,35.569689693,0.105979051575,7.31415200495,0.8215676158,0.797874888,4.559253747875,0.5672009012,55,1384.084657,0.392597635675,0.0354923295,0.0924554909219108,"20230213","Queenright","20230213 Queenright"
"274","20230213_1745_AlmdudlerGspritzt_C1_ArUcoTag#30",0.64175,2.309,0,1906.93697947949,49.888095624359,0.112457103820513,0.0180228178717949,1,0,266.328521823077,0.0127244102051282,5.71587572725641,0.124188499871795,1496.46847482308,0.0221195133333333,38.0875103414103,0.147498904923077,7.49431431092308,0.851947317230769,0.822643830974359,5.70742711684615,0.568502935717949,81,2045.852227,0.506587380846154,0.0336662861025641,0.277934170636639,"20230213","Queenright","20230213 Queenright"
"275","20230213_1745_AlmdudlerGspritzt_C1_ArUcoTag#31",NA,NA,0,2234.41062445,51.0381940455,0.11716742075,0.014603333175,1,0,337.0665604005,0.012566451725,5.96369845945,0.142480142725,1744.566982395,0.021486466925,37.1401296343,0.12152551775,6.709873088375,0.76445064825,0.72189491115,6.5061632485,0.630503906225,114,843.8863769,0.582660337175,0.035570476075,NA,"20230213","Queenright","20230213 Queenright"
"276","20230213_1745_AlmdudlerGspritzt_C1_ArUcoTag#33",0.42875,2.8745,0,2132.59706810256,55.24069718,0.134279394128205,0.031121149974359,1,0,298.996809451282,0.0191353205128205,6.34102026979487,0.153133754025641,1313.2989391,0.0178255971794872,36.6307525346154,0.111465315769231,7.12888048471795,0.897359566897436,0.872825797769231,4.45789699192308,0.595369380179487,50,979.8533243,0.465462306717949,0.0375876257692308,0.149156375021743,"20230213","Queenright","20230213 Queenright"
"277","20230213_1745_AlmdudlerGspritzt_C1_ArUcoTag#34",NA,NA,0,2690.036556225,52.84904668875,0.130165843725,0.03031354425,1,0,355.5797195225,0.01879390995,5.92865494265,0.1355127082,1854.2885402875,0.0234820524,37.337700781,0.1272973826,7.61588716025,0.6862399162,0.64326918875,6.426687128825,0.534196391925,34,532.5858424,0.43842336355,0.034703763225,NA,"20230213","Queenright","20230213 Queenright"
"278","20230213_1745_AlmdudlerGspritzt_C1_ArUcoTag#35",NA,NA,0,2510.3130827075,50.419620438,0.116275246975,0.03130274315,1,0,373.286057144,0.024625839175,5.839454041075,0.136153173125,2016.93508274,0.03409999635,37.3526234485,0.12418671025,6.885220754975,0.6707363768,0.629416939425,8.39641701265,0.545547126075,86,840.3105537,0.61963314095,0.032196564775,NA,"20230213","Queenright","20230213 Queenright"
"279","20230213_1745_AlmdudlerGspritzt_C1_ArUcoTag#36",0.1955,2.5585,0,2807.2627542475,47.5705076305,0.106266886475,0.019714105575,1,0,423.7795255855,0.013799017125,5.621874232775,0.124493783,2361.748618355,0.0303584998,36.557930134,0.12162772415,6.6982215292,0.542648474675,0.505723920575,8.697178080275,0.4581901666,67,765.1874858,0.546679282125,0.0329354781,0.0764119601328904,"20230213","Queenright","20230213 Queenright"
"280","20230213_1745_AlmdudlerGspritzt_C1_ArUcoTag#37",NA,NA,0,2260.24321578667,47.7381003023,0.0936175958333333,0.0120890022,1,0,322.969355022,0.00666099776666667,5.45230061353333,0.110022281966667,1814.56695329667,0.0186224489666667,35.2167902431333,0.110628431666667,6.97221153076667,0.625297709166667,0.5984770908,6.15080337193333,0.4463424936,32,1361.559102,0.537540198366667,0.0303104821333333,NA,"20230213","Queenright","20230213 Queenright"
"281","20230213_1745_AlmdudlerGspritzt_C1_ArUcoTag#38",NA,NA,0,2156.88031717,56.2874473165,0.1314976675,0.02357017385,1,0,299.4535216015,0.0171002061,6.100100986475,0.140702961175,1589.4979142125,0.03071356215,38.698077582025,0.1471737959,7.272296664825,0.82865717265,0.798852632525,5.112330560775,0.602155179675,89,1154.393281,0.500185139925,0.035057882725,NA,"20230213","Queenright","20230213 Queenright"
"282","20230213_1745_AlmdudlerGspritzt_C1_ArUcoTag#39",NA,NA,0,2188.79726894872,51.7979907169231,0.117073906564103,0.0220545664871795,1,0,315.804470476923,0.013875396948718,5.96422690523077,0.137173773974359,1471.62975361026,0.014120841974359,36.2308597371795,0.115014177410256,7.26090614871795,0.790131463153846,0.759547799974359,6.61148778094872,0.611995679435897,35,1200.094759,0.484154935615385,0.0349884051538462,NA,"20230213","Queenright","20230213 Queenright"
"283","20230213_1745_AlmdudlerGspritzt_C1_ArUcoTag#4",NA,NA,0,1800.3846245175,50.481775061,0.11486653525,0.019496014175,1,0,268.33646062525,0.0198603701,5.983639043475,0.142734043675,1256.6638242625,0.022287053025,36.0751298015,0.1088829426,6.778624431125,0.902654395325,0.8751891014,4.3743497288,0.589303091975,63,1143.783021,0.43278116865,0.034484968375,NA,"20230213","Queenright","20230213 Queenright"
"284","20230213_1745_AlmdudlerGspritzt_C1_ArUcoTag#41",0.30525,2.9025,0,2344.95418687436,57.8306013151282,0.146408308384615,0.0325552656666667,1,0,303.979242487692,0.0192582102820513,6.26070176561538,0.138108890666667,1518.15827279487,0.0228659384871795,38.3888613565641,0.134263796717949,7.7247720631282,0.813690095615385,0.769481413,4.89222553330769,0.549277539282051,73,721.3858676,0.322193624205128,0.0362664444871795,0.105167958656331,"20230213","Queenright","20230213 Queenright"
"285","20230213_1745_AlmdudlerGspritzt_C1_ArUcoTag#42",0.671,2.3965,0,2506.30791080475,50.052567959275,0.10473648985,0.015778391625,1,0,358.34268998675,0.0090658683,5.696536878175,0.119380154075,2033.36861712,0.029238583725,37.9629052355,0.119647671325,7.1875541493,0.644783502625,0.606949623525,6.511076957675,0.5271463056,31,1409.369474,0.512289284725,0.0328403747,0.27999165449614,"20230213","Queenright","20230213 Queenright"
"286","20230213_1745_AlmdudlerGspritzt_C1_ArUcoTag#43",NA,NA,0,2391.64034785,53.27676662075,0.13893301835,0.033075615825,1,0,356.82831063075,0.02489906305,6.351071952825,0.156190208475,1753.5673829225,0.0324174085,38.0965370225,0.12920529605,6.969347777025,0.782348704625,0.7435933203,7.3669870037,0.653563631025,92,773.8706352,0.552592783175,0.038023748075,NA,"20230213","Queenright","20230213 Queenright"
"287","20230213_1745_AlmdudlerGspritzt_C1_ArUcoTag#44",NA,NA,0,1643.6960503025,53.8784660075,0.114881990975,0.020578349275,1,0,221.0252715015,0.0071547712,5.50621052435,0.119775158075,1050.1689321375,0.0140247322,35.679933553,0.097090965675,7.466332683325,0.927776041175,0.9047887274,3.60953501355,0.537405464625,66,1692.613927,0.3883559902,0.031480054025,NA,"20230213","Queenright","20230213 Queenright"
"288","20230213_1745_AlmdudlerGspritzt_C1_ArUcoTag#45",0.36975,2.379,0,2401.845728755,55.81281541175,0.140527858325,0.04679118525,1,0,316.38239902725,0.024068372125,6.115432919975,0.1476647508,1772.0864296775,0.047796352575,39.1636402255,0.1435283351,7.882464006575,0.834380310675,0.803434658225,5.73746332685,0.591191462725,74,1248.105008,0.547003088275,0.03758697835,0.155422446406053,"20230213","Queenright","20230213 Queenright"
"289","20230213_1745_AlmdudlerGspritzt_C1_ArUcoTag#46",NA,NA,0,2209.6004253575,51.91589710325,0.136650079125,0.01400520435,1,0,331.02920419925,0.01678067465,6.129813710425,0.144760610775,1369.1353653675,0.009724182175,33.93670662875,0.1016910468,6.7082275583,0.783994900025,0.748169439875,5.780265453525,0.618934933225,87,923.1960599,0.53528738135,0.035455820825,NA,"20230213","Queenright","20230213 Queenright"
"290","20230213_1745_AlmdudlerGspritzt_C1_ArUcoTag#47",NA,NA,0,2222.6598116525,51.174344569,0.1188048354,0.040881517975,1,0,330.1462395385,0.035516125375,5.99562946625,0.14426198185,2014.354170655,0.083333785625,41.144723992,0.15454556325,6.9163167821,0.8104833107,0.786669564225,12.0526417055,0.696226335075,126,1203.89693,0.596340985425,0.03666146395,NA,"20230213","Queenright","20230213 Queenright"
"291","20230213_1745_AlmdudlerGspritzt_C1_ArUcoTag#48",NA,NA,0,2160.0735986525,52.228164876325,0.131658975425,0.02214525435,1,0,306.142895812,0.014940619425,5.972754557,0.138129718525,1675.1009016475,0.03489605945,39.408507276175,0.13682182375,7.2127552331,0.8350320364,0.8020461473,4.981627474075,0.542265437675,41,830.2606863,0.445404168564103,0.036086359175,NA,"20230213","Queenright","20230213 Queenright"
"292","20230213_1745_AlmdudlerGspritzt_C1_ArUcoTag#49",0.658,2.737,0,2884.1871991375,54.619580260425,0.132316452025,0.03423727205,1,0,401.6954102425,0.024078496625,6.0523828286,0.14316805595,2241.7170826025,0.047217397575,39.943404412925,0.142882406975,7.216714329675,0.67817628435,0.643213461475,7.791722508025,0.5472707703,87,863.4901957,0.556531022717949,0.036970099275,0.240409207161125,"20230213","Queenright","20230213 Queenright"
"293","20230213_1745_AlmdudlerGspritzt_C1_ArUcoTag#5",0.1925,2.442,0,2480.680654235,44.989254233575,0.07918829325,0.01236023665,1,0,359.78135983225,0.00794864485,5.0378153504,0.09028173645,1905.5455422925,0.017654056275,32.403691976,0.0955046638,6.995842652575,0.542995651725,0.5006193579,8.356541067975,0.4312578905,50,1319.072865,0.562492417775,0.028787786375,0.0788288288288288,"20230213","Queenright","20230213 Queenright"
"294","20230213_1745_AlmdudlerGspritzt_C1_ArUcoTag#50",NA,NA,0,2217.1251381025,52.3754094125,0.119650778925,0.018644887325,1,0,317.51502451575,0.01378299455,5.9420136526,0.1388501684,1662.7264099825,0.02247702275,37.49632164175,0.1199166181,6.980126842075,0.777100975925,0.741387619475,6.432111313375,0.58311606645,69,1369.851571,0.54808548635,0.034273678625,NA,"20230213","Queenright","20230213 Queenright"
"295","20230213_1745_AlmdudlerGspritzt_C1_ArUcoTag#51",0.2745,2.9775,0,2237.25436075,55.871269795975,0.15464658255,0.0343786184,1,0,287.9158157445,0.01786543525,6.1327594647,0.143723240775,1797.782949355,0.036179258925,39.914797953825,0.1602855734,8.01091575285,0.8610299793,0.83450818955,4.739399055525,0.557406993425,84,882.9844899,0.501650486175,0.0365445302,0.092191435768262,"20230213","Queenright","20230213 Queenright"
"296","20230213_1745_AlmdudlerGspritzt_C1_ArUcoTag#52",NA,NA,0,2396.78779027,52.94870141625,0.13403072675,0.024648693925,1,0,333.5381848425,0.015246584875,6.122086109425,0.148234569025,1552.3073749125,0.02443054345,36.7074136675,0.114248277625,7.258679006325,0.793905425525,0.7661964704,5.892751124425,0.566259449875,128,1257.680906,0.502247630075,0.036002384375,NA,"20230213","Queenright","20230213 Queenright"
"297","20230213_1745_AlmdudlerGspritzt_C1_ArUcoTag#53",0.3495,NA,0,2006.48050261538,49.6780221348718,0.104818706205128,0.00988769748717949,1,0,321.533304892308,0.0121425138205128,6.08562701917949,0.138479500358974,1440.74606185128,0.0108670036410256,36.1227445871795,0.11039887874359,6.267556922,0.80005091874359,0.764155627410256,5.75503711735897,0.583451835666667,126,1129.861259,0.57375938774359,0.0340737424102564,NA,"20230213","Queenright","20230213 Queenright"
"298","20230213_1745_AlmdudlerGspritzt_C1_ArUcoTag#54",NA,NA,0,2298.8965890675,52.6267322435,0.137641636375,0.021005525275,1,0,339.049415614,0.0159976023,6.031682189675,0.14809719695,1472.52124553,0.01920886705,35.041127024,0.1023869858,6.857982742025,0.798028714225,0.760976665075,6.771579735075,0.627925797625,83,832.0595351,0.54085353315,0.034173109775,NA,"20230213","Queenright","20230213 Queenright"
"299","20230213_1745_AlmdudlerGspritzt_C1_ArUcoTag#55",0.30225,2.713,0,2085.02975858,53.1070047115,0.140023898225,0.02231118285,1,0,315.6257338905,0.0262851316,6.43314173735,0.15972161855,1481.94142825775,0.018259697425,35.973312572525,0.12531465165,7.1011015584,0.890488578575,0.862692144775,4.902656149225,0.623044202425,91,955.1737901,0.56442546075,0.0378736347,0.111408035385182,"20230213","Queenright","20230213 Queenright"
"300","20230213_1745_AlmdudlerGspritzt_C1_ArUcoTag#56",NA,NA,0,2093.18310012,52.00482511825,0.124709658175,0.022790629925,1,0,296.235844185,0.01351587685,6.056343917225,0.142584031775,1436.4123120325,0.0224745351,37.6991970095,0.11386124915,7.030316567925,0.84706871685,0.8263222333,5.1962656322,0.6135382421,62,719.9804747,0.485260715,0.035236703725,NA,"20230213","Queenright","20230213 Queenright"
"301","20230213_1745_AlmdudlerGspritzt_C1_ArUcoTag#59",NA,NA,0,2452.8515561925,51.7432499865,0.13309110665,0.02106287985,1,0,365.650983149,0.016584007225,6.091839301875,0.14509053365,1760.6077421225,0.025978795675,37.029036623475,0.12251451085,6.802172520325,0.7231631257,0.6904776175,6.85677059935,0.555846195425,52,586.3945149,0.58572755075,0.035235412975,NA,"20230213","Queenright","20230213 Queenright"
"302","20230213_1745_AlmdudlerGspritzt_C1_ArUcoTag#6",NA,NA,0,1982.07883084,51.313358066,0.118446978875,0.01613028765,1,0,301.94483213425,0.01581086105,6.14114282785,0.147449873975,1391.1317634825,0.018652753625,36.9058120405,0.114973838925,6.5797961843,0.848838943975,0.81356578145,5.7934061598,0.662895650125,66,925.1848476,0.551421179725,0.0353127031,NA,"20230213","Queenright","20230213 Queenright"
"303","20230213_1745_AlmdudlerGspritzt_C1_ArUcoTag#60",0.29125,2.1775,0,1892.179081015,45.82159337175,0.10019049045,0.00951600225,1,0,319.6271301865,0.012387072025,5.886420512175,0.140170282475,1353.0381365025,0.00819537925,33.5517282625,0.099815242,6.023385592875,0.78573379055,0.754705775775,7.42550862605,0.6071915422,84,917.5772191,0.672363853625,0.0319280279,0.133754305396096,"20230213","Queenright","20230213 Queenright"
"304","20230213_1745_AlmdudlerGspritzt_C1_ArUcoTag#61",NA,NA,0,2699.148863365,54.697075398,0.1259760642,0.03527645095,1,0,358.1722833535,0.02225437375,5.934656541425,0.12897401025,2588.8918289925,0.0722268961,40.6769048646,0.18558010265,7.5801353902,0.675229804675,0.635324350075,6.174454522975,0.47090332615,43,1016.407456,0.49891736995,0.034643539025,NA,"20230213","Queenright","20230213 Queenright"
"305","20230213_1745_AlmdudlerGspritzt_C1_ArUcoTag#7",NA,NA,0,1710.1577365375,53.2946146835,0.1134335808,0.0225152526,1,0,224.2949004215,0.005289031075,5.4724259613,0.1119606635,1021.97968401575,0.0119165219,33.65979546585,0.082799435325,7.719964848575,0.881189850225,0.854510700225,4.63081378865,0.62782165185,118,1247.623888,0.518119698475,0.031656653275,NA,"20230213","Queenright","20230213 Queenright"
"306","20230213_1745_AlmdudlerGspritzt_C1_ArUcoTag#8",0.27175,2.356,0,1867.42447175,47.5624260913,0.098128935275,0.017315277175,1,0,273.463777365,0.01527468695,5.5046088905,0.113065168025,1467.30075602,0.0286361087,33.94056001245,0.11264556055,7.070073568925,0.796697224725,0.761141442925,5.769166281775,0.5349703158,69,1015.210303,0.546437567325,0.031178144825,0.115343803056027,"20230213","Queenright","20230213 Queenright"
"307","20230213_1745_AlmdudlerGspritzt_C1_ArUcoTag#9",NA,NA,0,1808.7069065575,49.73475171325,0.113296655625,0.0185448093,1,0,271.4909716715,0.0136998616,5.962438795775,0.14266517255,1167.448139265,0.017681194825,34.19918085,0.101267964675,6.743675672875,0.902969934625,0.879700186025,4.5264706528,0.593231212875,61,1349.872277,0.487711269675,0.0349456782,NA,"20230213","Queenright","20230213 Queenright"
"308","MexHotChoc_QL_1216_1646_ArUcoTag#10",NA,NA,0,3782.3075569125,88.88928786875,0.127795359725,0.03007015305,0,0,523.6165030925,0.010365291875,10.472890459325,0.123894859175,2710.003879065,0.04623724495,62.7677607555,0.15041278115,7.090531585475,0.8659057062,0.851565462075,6.046133636225,0.72431646595,179,1352.472937,0.44508380495,0.0494229202,NA,"MexHotChoc","Queenless","MexHotChoc Queenless"
"309","MexHotChoc_QL_1216_1646_ArUcoTag#11",NA,NA,0,2968.83499735,78.1822357985,0.09651709195,0.0109906462,0,0,508.38700339,0.0082713294,10.324134622075,0.11771332265,1850.9004324775,0.0072066326,52.5170278935,0.09992599215,5.982691313075,0.8969203141,0.878362250725,5.371848552675,0.619918764225,132,1219.841165,0.564950084525,0.043344475875,NA,"MexHotChoc","Queenless","MexHotChoc Queenless"
"310","MexHotChoc_QL_1216_1646_ArUcoTag#12",0.686,3.043,0,3944.525975025,95.821066543,0.138008738275,0.02995323135,0,0,540.467610305,0.00844494045,11.1763021931,0.131653007425,2079.6025613,0.01045918365,57.35653083125,0.119120132875,7.2832953122,0.8804147427,0.858454894975,3.655777165825,0.5631210577,94,1153.006218,0.368299417175,0.051204338825,0.225435425566875,"MexHotChoc","Queenless","MexHotChoc Queenless"
"311","MexHotChoc_QL_1216_1646_ArUcoTag#13",NA,NA,0,3859.6057407325,88.65971241975,0.1237372464,0.0254889456,0,0,568.34993381,0.015887188225,11.05013788965,0.131559642525,2280.352654005,0.014009353675,57.8038995085,0.138378147475,6.71835812225,0.891923407275,0.871246413,5.36107210695,0.65181525345,83,1129.200357,0.58626677615,0.05056474165,NA,"MexHotChoc","Queenless","MexHotChoc Queenless"
"312","MexHotChoc_QL_1216_1646_ArUcoTag#14",0.4785,2.6895,0,4281.4350487,98.19809331,0.1575206607,0.047778486425,0,0,564.6805483325,0.019329294275,11.524338007625,0.14308386065,2204.1685734375,0.0209396258,60.9321378935,0.13952875425,7.321746301725,0.940589084225,0.922324588075,3.80055505195,0.635036242,33,1892.29896,0.40633777955,0.055497821875,0.177914110429448,"MexHotChoc","Queenless","MexHotChoc Queenless"
